iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
10,0.33637112749996667,0.877177338705001,0.9186366115397022,0.10556162583282001,-0.19160547149576854,-0.20942466215836705,-0.16083458534411127,0.6201737221801975,0.009652707749123962,-0.22826342300192898,0.02264405245057441,-0.13640602915138433,-0.03358839705898664,0.08126933832513036,0.03865180680799097,0.0,-0.15612868721445744,0.04192422531584218,-0.1254521179784016,-0.36620580429036914,-0.03026718649285927,-0.09631821487061487,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
11,0.3320084501212317,0.919427970095622,0.9462281759756638,0.1144282780326874,-0.24749991587059908,-0.24471815423354856,-0.10917590546001558,0.5786637908122599,-0.025016573572190906,-0.17149943631584594,0.036799625234005186,-0.11971887211657091,-0.2534132429448253,-0.11585814810797633,0.01849097536054586,0.0,-0.06406318749249708,0.06331830836072755,-0.10392420835617878,-0.4232556013989072,0.003800696627474859,-0.07505326493929722,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
12,0.3233702233947018,0.8936687031209305,0.9282776961271892,0.11997990037957165,-0.20680734109651133,-0.19987738544125852,-0.15796747994472166,0.5665855598330847,0.00583705375813188,-0.2116890762122065,-0.04268255459551545,-0.08664170814009352,-0.08236689066917328,-0.01305444143493807,0.04608665243778005,0.0,-0.10622406303366345,0.07287659231897695,-0.14075395617124156,-0.35495051512082704,-0.02238092115677369,-0.017853654393315436,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
13,0.3172790127370636,0.9082973547645742,0.9375976928735541,0.04704518617667186,-0.14507259691661595,-0.2111228397434041,-0.13537007445792365,0.5754603629311432,0.013215776303700464,-0.1718841275326406,-0.0344489030297045,-0.1264373705269509,-0.04481672079913343,0.05593876711149574,0.023027087627222224,0.0,-0.0916230917550161,0.050214223240959525,-0.13411469781796553,-0.3408414710015155,-0.05852817758253662,-0.036008462970351214,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
14,0.3047317992993681,0.8955419764839908,0.9277393843792189,0.05580274596032874,-0.04285790382288556,-0.2146941252708842,-0.13744338539914336,0.5438799906512577,0.049257019467743454,-0.19738872749890657,-0.04483226076543609,-0.1614252796456256,-0.07375274583916462,0.004682250671929425,-0.009353284502171553,0.0,-0.15333745675380733,0.1810081718831693,-0.1125725847341352,-0.3125018723957394,0.011214506863976448,-0.05545082156244715,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
15,0.30672313788480354,0.9039237885582665,0.9335990761459294,0.05796691267047325,-0.1558773778842073,-0.1618812128677626,-0.09133775527322258,0.5587139018236374,0.012968232994365697,-0.28296810394222316,-0.06987819535633001,-0.2294274247832604,-0.006668071947677267,0.15577482350749647,-0.019543921270048847,0.0,-0.09909154200991416,0.2596377860143147,-0.08848627985553198,-0.2985136779153905,-0.0224344910383681,-0.1431331372822597,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
16,0.29840812953733165,0.9051112127002336,0.9336828214531337,0.09222515819605832,-0.10450398093309946,-0.1315972417782682,-0.06018691706410095,0.5524127030839713,-0.010452530300989988,-0.21679534325309943,-0.08584881049508121,-0.12743426179617562,-0.03197246688638154,0.09335988456634674,0.009158493315121726,0.0,-0.05997458695718048,0.11533355540137868,-0.1334382319123297,-0.3391826834292779,-0.017016283125466918,-0.10517930288873996,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
17,0.28366894274197885,0.905816546009795,0.9328546634333814,0.0763115920053041,-0.16337206887562045,-0.07891883125368357,-0.08908469160888421,0.5172826915026443,-0.004814538060533278,-0.12793917078293085,-0.0566074336872896,-0.1459823993034286,-0.031381894039876734,0.047399242638887194,0.031731992665504145,0.0,-0.13629327085814433,0.054624599002808666,-0.10185296898432382,-0.3204855090267993,-0.024687298790568538,-0.0615862486884368,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
18,0.2870582749743682,0.9100983604831985,0.9362534270455684,0.13832182214571806,-0.15206945738969374,-0.056061573761370574,-0.06692121547551114,0.5332096859910669,-0.03525219893012267,-0.12233814114943274,0.002232413077866315,-0.07948224943350427,-0.1770362992621306,0.10439448508418933,-0.03322764464390108,0.0,-0.14106836270890466,0.1790449101147771,-0.1126341172898549,-0.35221219384731867,-0.027783892758140364,-0.07774808655765582,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
19,0.27056288239117343,0.9065007683979299,0.9322694892822468,0.2371891706850528,-0.19894149236511696,-0.061537680852390274,-0.10768231899340139,0.4909849339799172,0.016335677376946963,-0.15453813498889202,-0.06846122002714407,-0.13950980751274705,-0.06427142203629761,0.06567639443813786,-0.0001917779201577879,0.0,-0.10911911884492169,0.25354756960059116,-0.12978545726220467,-0.24167265880653102,-0.02471176808769228,-0.06835691786318263,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,0.0001
