iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
10,0.3309235468723908,0.7821107923904072,0.8543807331273785,-0.22813914983370034,-0.1692614121694576,-0.21418386537729772,0.20412285450395082,0.5947851026497093,0.09751901828875051,-0.4824063008552863,-0.21173830941635907,-0.4351980020106316,-0.2173100450139946,0.16861613836767614,0.028120208441294176,0.0,-0.3993608158223224,0.34869300013624394,-0.1936797901621666,-0.3892250516074612,-0.08092326207384036,-0.3134485253889516,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
11,0.32255357133673024,0.7815928931962444,0.8523166342341093,-0.2968635741170318,-0.17005841233107755,-0.25145716375676497,0.15445603206762648,0.5411187536978456,0.11193550698640517,-0.44612346534810776,-0.16856511123459295,-0.41428965467273904,-0.19000898065266578,0.18334120966858927,0.009345535059282189,0.0,-0.33694821617717413,0.3745108940140475,-0.203300045665624,-0.3602206772487054,-0.053656336530604844,-0.24788551695960212,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
12,0.3202863605367767,0.778739395933615,0.8496868553977882,-0.19014475363322106,-0.18504939554244532,-0.27833316437892697,0.1583126681440129,0.526925516068429,0.11879690668570869,-0.4384108627809086,-0.15467892860105645,-0.32612983508127297,-0.21101916799835946,0.1589494050368917,0.01648989674367651,0.0,-0.39691349264993186,0.4043275450680958,-0.20939656792513772,-0.3359666783897244,-0.06911325656872373,-0.2169699093009025,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
13,0.30169119526718935,0.7942554731429008,0.8564128719571639,-0.2795627032146003,-0.15548215405005364,-0.2564508911786797,0.1927762647834123,0.5100119169015522,0.03680430674770262,-0.3894373338833193,-0.20213011920451576,-0.4110901639479519,-0.19362475921146968,0.21648337350596017,0.022704161669300955,0.0,-0.3248676596001103,0.4220134544690334,-0.17749281913250703,-0.32135824983072686,-0.09893420396854703,-0.2391945072221143,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
14,0.30665471229314867,0.7896881888365501,0.8541844048290299,-0.19716015505614362,-0.1471717554685861,-0.22188980993107024,0.19434221703712426,0.5412655230559659,0.08868644538338384,-0.38786500046052175,-0.15335029885699686,-0.3386161380746891,-0.18148445650858472,0.22978745689395225,-0.002172537211150416,0.0,-0.33815359470293144,0.4590962605714278,-0.20122299368596602,-0.31943344965830917,-0.09164837368330049,-0.25890994115097965,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
15,0.31132060091123603,0.7847743113732193,0.8517803878569116,-0.27271595391736775,-0.19267591001773757,-0.25371977003591845,0.19047158021024513,0.5382618137539338,0.0892267122719425,-0.33369636463067276,-0.19411766265057556,-0.3786664791587509,-0.1731077467529334,0.12359391934303837,-0.02324017866185566,0.0,-0.3151366727835505,0.3906206931457762,-0.1971225293878568,-0.3365564141366014,-0.06140003606676855,-0.22620205082345493,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
16,0.30857737417091524,0.7823510874556711,0.8495764724710728,-0.2788678040427035,-0.15290198294090818,-0.2085334693142022,0.22619724977552055,0.5393688185751233,0.1026039645729633,-0.40356007179982095,-0.17337322456937487,-0.36382731047550704,-0.2137407216063802,0.2086936382427144,0.04829923298022698,0.0,-0.3906470495496489,0.39953682914435507,-0.1975179808421635,-0.3665384979716356,-0.0973180470044123,-0.25433885123386685,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
17,0.3011480995798098,0.7912781802893589,0.8541803425142694,-0.2576842373261941,-0.23047348008301596,-0.2580922494881102,0.28787022001897217,0.48454961848046696,0.11565980722584861,-0.434981104017853,-0.23895598954007405,-0.46496656296728167,-0.26309546207794854,0.13641815221665182,0.0045556371152528875,0.0,-0.353310574478265,0.3511049834373301,-0.2213970656075265,-0.3634109610413118,-0.06868718362948996,-0.2038544421001039,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
18,0.3140904249927001,0.7829508853563749,0.8511628476480724,-0.2820070389822732,-0.23805654015955807,-0.21445600885259467,0.23935634102211847,0.5726792762969595,0.0705554870672148,-0.4596208894091784,-0.2660868701211269,-0.4849564758672793,-0.1613189987822119,0.21663549789515707,-0.04596286100025483,0.0,-0.34151475913791357,0.35317750343984816,-0.1972712395008215,-0.31658326659298097,-0.09262053382550259,-0.31714419047204284,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
19,0.3320537448081825,0.7616250485210985,0.8409078900621851,-0.22750968015240483,-0.18113726978310984,-0.2834214748439087,0.2857042599475573,0.5665788478339253,0.08037680117700129,-0.48077205058443995,-0.22002102639630336,-0.5115732943064755,-0.23809915098451123,0.1581197285628407,0.02740829365821502,0.0,-0.4066125149393291,0.5098907941639951,-0.22437352168364819,-0.4259138703861328,-0.09650407923961547,-0.2603803565954462,0.0,0.7071067811865476,150,0.0005477225575051661,0.1,1.0
