iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
24,0.41578370472245596,0.5880129137741072,0.7603565368451703,-0.31093808205696805,0.0060451712510145314,-0.07905387085403352,0.16721096395437224,1.0004512874799438,0.7318871189615168,-0.9613194221881481,-0.9252172287744822,-0.751668832290116,-1.3506319058406926,0.5902251446950034,0.3698215763798866,0.0,-0.834764034194613,1.2610043701752842,-0.10663815287235673,-0.43446618153569627,0.05693637730273919,-0.4690358641133235,-0.12837101346286875,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
25,0.4220194368819207,0.5905281605678481,0.764217330205953,-0.2357354194359574,-0.020346297555545356,-0.22870165916785898,0.15843963406752248,1.0700778859968325,0.8040675306951499,-0.986287746023544,-0.8592696131218659,-0.7855896968375692,-1.3390660056343726,0.3850000688144548,0.39129396193413973,0.0,-0.8150573036756353,1.2146712070073327,-0.11331418275491371,-0.27685090945327406,0.013722189139036499,-0.47204682935388115,-0.201052708944871,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
26,0.4061144077554525,0.6034345333967255,0.7651651969472179,-0.3109199459214995,0.02790784681905705,-0.15843322609274113,0.21663856247010863,1.017108198529576,0.47178585453328314,-0.9854746896026125,-0.7523302582917684,-0.6455762047051827,-1.404014883589386,0.6106151744711121,0.4156696809515842,0.0,-0.824460344058737,1.229307811419502,-0.10072764693253466,-0.33672383177413207,0.0036854368788872285,-0.49231591105477857,-0.17128335700234543,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
27,0.40220645134845434,0.6079399056719048,0.7664063476758814,-0.4189392722815983,-0.014949904662510475,-0.19913739723841525,0.2810444025426846,1.0289591967313907,0.6888045971498977,-0.9566177748878391,-0.8923912005798299,-0.7822655039079128,-1.2498187854537934,0.553959509652496,0.311796010711394,0.0,-0.7294296934959565,1.1750055251704117,-0.15241129662280972,-0.29629658308099727,0.048369211449549594,-0.5469752232161467,-0.16607688801322074,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
28,0.39858826131356184,0.590157325002235,0.7547438173860794,-0.34884222797928116,-0.00649381363533653,-0.17526997252265372,0.2546024993631093,0.9954079307230187,0.6717314430863698,-0.9257793224116694,-0.881703752219077,-0.9051022986816358,-1.2576539102984448,0.6065272010467071,0.39734492797679,0.0,-0.7364146628910613,1.2684641737149265,-0.0945430610828901,-0.32615837310603873,-0.04278262558839488,-0.5156011140157807,-0.13790277845392326,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
29,0.4101540566845161,0.5948927780718299,0.76271633444877,-0.34998760098574777,0.02691154619412386,-0.23431822302153968,0.21855196667624635,1.0419551870978312,0.6708260328032314,-0.8222591673204691,-0.9013904964012184,-0.9992239578119455,-1.25800353873479,0.4462994929673919,0.4162120149182468,0.0,-0.7096119876676212,1.1382224064577333,-0.10483585541360607,-0.32163510338000845,0.002946038115403146,-0.47148401990656863,-0.16540192244847524,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
30,0.4069950874888353,0.6032426643348011,0.7666468584571795,-0.36420120605292966,0.004870320205195765,-0.18909673069500235,0.2370623572780529,0.9963363647794896,0.6356890939660019,-0.8466102827917512,-0.9125066163279048,-0.9106361340996482,-1.2178399003676206,0.5357205549999717,0.35549582149380676,0.0,-0.7093561231853769,1.2472129414298612,-0.11216471564834507,-0.403264487048563,0.019009619584586336,-0.5053617031580998,-0.09993713008515497,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
31,0.40512969477713034,0.6097162459844856,0.7704552783094586,-0.3059115572306179,-0.018135498064225538,-0.21840259774711188,0.22781045976481554,1.0022435157879062,0.7144936796040942,-0.8628164311457167,-0.9138085658393011,-0.9020884156690872,-1.1615527563110424,0.4966442806849057,0.35469667427993434,0.0,-0.739858724653139,1.191363008026882,-0.10685630007111219,-0.35316435388532613,0.011234588765347822,-0.48581932564900754,-0.11421462720547927,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
32,0.4092822197139684,0.5911667898108527,0.7613975044715169,-0.2601788661235513,-0.03629096119937288,-0.23588476492401983,0.199145234114491,0.9520997508504855,0.8441189440546495,-0.8402984286371918,-0.8623195398282598,-0.8150092849686279,-1.2091524147639097,0.36765265430448163,0.3584374394354722,0.0,-0.7553666316453125,1.1411866564659614,-0.11865830143353588,-0.4215675788655864,-0.005510532619815883,-0.45713565418373037,-0.054702212111703605,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
33,0.41505313111270736,0.5839318494545942,0.7603824402981934,-0.2532540074354167,-0.011708162877108675,-0.3202557409137176,0.16135533211368688,1.018190483679338,0.8289921206388685,-0.8491639718797134,-0.794229444672903,-0.8196782596299036,-1.1922041611924843,0.31632558229748475,0.22286057717042176,0.0,-0.7552606012558589,1.1097996646734765,-0.13126712550861533,-0.32079698949944885,-0.04815569714825019,-0.40142535293909426,-0.1112186707973001,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
